"PARENT_KEY","Site","Cluster","Plot","Longitude","Latitude","VegStructure","Year","Trees","Shrubs","KEY","rl_bareground","rl_canopy","rl_grasstuft","rl_leaflitter","rl_rock","rl_dung","rl_nearestherb","rl_nearest_grass_perennial_spp","rl_dist_grass_perennial","rl_nearest_grass_annual_spp","rl_dist_grass_annual","rl_nearest_forb_spp","rl_dist_forb","rl_nearest_woody_spp","rl_dist_woody_plant","rl_grass_condition","rl_planned_graze_manag","rl_wet_season_graze","rl_dry_season_graze","rl_land_resting","rl_invasive_species_control","rl_restor_bunds","rl_restor_exclosure","rl_plot_in_conservation_area","rl_grass_reseeding","rl_cow_present","rl_goat_present","rl_wildlife_present","rl_other_restor_activities","rl_other_restor_activities_name"
"uuid:dd3d5ed8-215c-4381-9a35-1adc16dd7989","Lumo","15","8","38.2188","-3.51263","grassland","2023","no","yes","uuid:dd3d5ed8-215c-4381-9a35-1adc16dd7989/rangel_form[6]","yes","no","yes","no","no","no","pg","Cynodon plectostachyus","22","Urochloa panicoides","14","Commelina velutina","70","N","200","visibly-over-grazed-grass","no","no","no","no","no","no","no","yes","no","no","no","yes","no",""
"uuid:dd3d5ed8-215c-4381-9a35-1adc16dd7989","Lumo","15","8","38.2188","-3.51263","grassland","2023","no","yes","uuid:dd3d5ed8-215c-4381-9a35-1adc16dd7989/rangel_form[7]","no","no","yes","yes","no","no","pg","Cynodon plectostachyus","12","Chloris pycnothrix","33","Commelina velutina","21","N","200","visibly-over-grazed-grass","no","no","no","no","no","no","no","yes","no","no","no","yes","no",""
"uuid:dd3d5ed8-215c-4381-9a35-1adc16dd7989","Lumo","15","8","38.2188","-3.51263","grassland","2023","no","yes","uuid:dd3d5ed8-215c-4381-9a35-1adc16dd7989/rangel_form[8]","no","no","yes","yes","no","no","pg","Cynodon dactylon","20","Aristida adscencionis","33","Commelina velutina","6","Grewia tenax","100","visibly-over-grazed-grass","no","no","no","no","no","no","no","yes","no","no","no","yes","no",""
"uuid:dd3d5ed8-215c-4381-9a35-1adc16dd7989","Lumo","15","8","38.2188","-3.51263","grassland","2023","no","yes","uuid:dd3d5ed8-215c-4381-9a35-1adc16dd7989/rangel_form[9]","yes","no","yes","no","no","no","pg","Cynodon plectostachyus","13","N","200","Crabbea velutina","8","Grewia tenax","61","visibly-over-grazed-grass","no","no","no","no","no","no","no","yes","no","no","no","yes","no",""
"uuid:dd3d5ed8-215c-4381-9a35-1adc16dd7989","Lumo","15","8","38.2188","-3.51263","grassland","2023","no","yes","uuid:dd3d5ed8-215c-4381-9a35-1adc16dd7989/rangel_form[10]","no","no","yes","yes","no","no","pg","Cynodon plectostachyus","20","N","200","Portulaca quadrafida","9","Grewia tenax","55","visibly-over-grazed-grass","no","no","no","no","no","no","no","yes","no","no","no","yes","no",""
"uuid:dd3d5ed8-215c-4381-9a35-1adc16dd7989","Lumo","15","8","38.2188","-3.51263","grassland","2023","no","yes","uuid:dd3d5ed8-215c-4381-9a35-1adc16dd7989/rangel_form[11]","yes","no","yes","no","no","no","pg","Cynodon plectostachyus","8","N","200","Commelina velutina","24","Grewia tenax","60","visibly-over-grazed-grass","no","no","no","no","no","no","no","yes","no","no","no","yes","no",""
"uuid:dd3d5ed8-215c-4381-9a35-1adc16dd7989","Lumo","15","8","38.2188","-3.51263","grassland","2023","no","yes","uuid:dd3d5ed8-215c-4381-9a35-1adc16dd7989/rangel_form[12]","no","no","yes","yes","no","no","pg","Cynodon plectostachyus","4","Aristida adscencionis","24","Crabbea velutina","0","Ecbolium hamatum","14","visibly-over-grazed-grass","no","no","no","no","no","no","no","yes","no","no","no","yes","no",""
"uuid:dd3d5ed8-215c-4381-9a35-1adc16dd7989","Lumo","15","8","38.2188","-3.51263","grassland","2023","no","yes","uuid:dd3d5ed8-215c-4381-9a35-1adc16dd7989/rangel_form[13]","no","no","yes","yes","no","no","pg","Cynodon plectostachyus","14","N","200","N","200","N","200","visibly-over-grazed-grass","no","no","no","no","no","no","no","yes","no","no","no","yes","no",""
"uuid:dd3d5ed8-215c-4381-9a35-1adc16dd7989","Lumo","15","8","38.2188","-3.51263","grassland","2023","no","yes","uuid:dd3d5ed8-215c-4381-9a35-1adc16dd7989/rangel_form[14]","yes","no","yes","no","no","no","pg","Cenchrus ciliaris","15","N","200","Chenopodium carinatum","36","Grewia tenax","85","visibly-over-grazed-grass","no","no","no","no","no","no","no","yes","no","no","no","yes","no",""
"uuid:dd3d5ed8-215c-4381-9a35-1adc16dd7989","Lumo","15","8","38.2188","-3.51263","grassland","2023","no","yes","uuid:dd3d5ed8-215c-4381-9a35-1adc16dd7989/rangel_form[15]","no","no","yes","yes","no","no","pg","Cynodon plectostachyus","6","N","200","Crabbea velutina","12","Ocimum suave","62","visibly-over-grazed-grass","no","no","no","no","no","no","no","yes","no","no","no","yes","no",""
"uuid:dd3d5ed8-215c-4381-9a35-1adc16dd7989","Lumo","15","8","38.2188","-3.51263","grassland","2023","no","yes","uuid:dd3d5ed8-215c-4381-9a35-1adc16dd7989/rangel_form[16]","no","no","yes","yes","no","no","pg","Cynodon plectostachyus","0","Eragrostis cilianensis","22","Commelina velutina","23","Grewia tenax","20","visibly-over-grazed-grass","no","no","no","no","no","no","no","yes","no","no","no","yes","no",""
"uuid:dd3d5ed8-215c-4381-9a35-1adc16dd7989","Lumo","15","8","38.2188","-3.51263","grassland","2023","no","yes","uuid:dd3d5ed8-215c-4381-9a35-1adc16dd7989/rangel_form[17]","yes","no","yes","no","no","no","pg","Cynodon plectostachyus","16","Eragrostis cilianensis","3","Commelina velutina","14","Grewia tenax","34","visibly-over-grazed-grass","no","no","no","no","no","no","no","yes","no","no","no","yes","no",""
"uuid:dd3d5ed8-215c-4381-9a35-1adc16dd7989","Lumo","15","8","38.2188","-3.51263","grassland","2023","no","yes","uuid:dd3d5ed8-215c-4381-9a35-1adc16dd7989/rangel_form[18]","no","no","yes","yes","no","no","pg","Cenchrus ciliaris","12","Eragrostis cilianensis","21","N","200","Grewia tenax","14","visibly-over-grazed-grass","no","no","no","no","no","no","no","yes","no","no","no","yes","no",""
"uuid:dd3d5ed8-215c-4381-9a35-1adc16dd7989","Lumo","15","8","38.2188","-3.51263","grassland","2023","no","yes","uuid:dd3d5ed8-215c-4381-9a35-1adc16dd7989/rangel_form[19]","no","no","yes","yes","no","no","pg","Cynodon plectostachyus","24","Aristida adscencionis","13","Talinum portulacifolium","13","Sericocomopsis hilderbrandtii","26","visibly-over-grazed-grass","no","no","no","no","no","no","no","yes","no","no","no","yes","no",""
"uuid:dd3d5ed8-215c-4381-9a35-1adc16dd7989","Lumo","15","8","38.2188","-3.51263","grassland","2023","no","yes","uuid:dd3d5ed8-215c-4381-9a35-1adc16dd7989/rangel_form[20]","no","no","yes","yes","no","no","pg","Cynodon plectostachyus","5","N","200","Commelina velutina","68","N","200","visibly-over-grazed-grass","no","no","no","no","no","no","no","yes","no","no","no","yes","no",""
"uuid:dd3d5ed8-215c-4381-9a35-1adc16dd7989","Lumo","15","8","38.2188","-3.51263","grassland","2023","no","yes","uuid:dd3d5ed8-215c-4381-9a35-1adc16dd7989/rangel_form[21]","no","no","yes","yes","no","no","pg","Cynodon plectostachyus","20","N","200","N","200","N","200","visibly-over-grazed-grass","no","no","no","no","no","no","no","yes","no","no","no","yes","no",""
"uuid:dd3d5ed8-215c-4381-9a35-1adc16dd7989","Lumo","15","8","38.2188","-3.51263","grassland","2023","no","yes","uuid:dd3d5ed8-215c-4381-9a35-1adc16dd7989/rangel_form[22]","no","no","yes","yes","no","no","pg","Cynodon plectostachyus","21","N","200","Talinum portulacifolium","35","N","200","visibly-over-grazed-grass","no","no","no","no","no","no","no","yes","no","no","no","yes","no",""
"uuid:dd3d5ed8-215c-4381-9a35-1adc16dd7989","Lumo","15","8","38.2188","-3.51263","grassland","2023","no","yes","uuid:dd3d5ed8-215c-4381-9a35-1adc16dd7989/rangel_form[23]","yes","no","yes","no","no","no","pg","Cynodon plectostachyus","19","N","200","Talinum portulacifolium","13","Grewia tenax","93","visibly-over-grazed-grass","no","no","no","no","no","no","no","yes","no","no","no","yes","no",""
"uuid:dd3d5ed8-215c-4381-9a35-1adc16dd7989","Lumo","15","8","38.2188","-3.51263","grassland","2023","no","yes","uuid:dd3d5ed8-215c-4381-9a35-1adc16dd7989/rangel_form[24]","yes","no","yes","no","no","no","pg","Cynodon plectostachyus","16","N","200","Commelina velutina","27","Grewia tenax","50","visibly-over-grazed-grass","no","no","no","no","no","no","no","yes","no","no","no","yes","no",""
"uuid:dd3d5ed8-215c-4381-9a35-1adc16dd7989","Lumo","15","8","38.2188","-3.51263","grassland","2023","no","yes","uuid:dd3d5ed8-215c-4381-9a35-1adc16dd7989/rangel_form[25]","no","no","yes","yes","no","no","pg","Cynodon plectostachyus","10","N","200","Ruellia patula","16","N","200","visibly-over-grazed-grass","no","no","no","no","no","no","no","yes","no","no","no","yes","no",""
"uuid:dd3d5ed8-215c-4381-9a35-1adc16dd7989","Lumo","15","8","38.2188","-3.51263","grassland","2023","no","yes","uuid:dd3d5ed8-215c-4381-9a35-1adc16dd7989/rangel_form[26]","no","no","yes","yes","no","no","pg","Cynodon plectostachyus","7","Tetrapogon spatheous","51","Commelina velutina","27","N","200","visibly-over-grazed-grass","no","no","no","no","no","no","no","yes","no","no","no","yes","no",""
"uuid:dd3d5ed8-215c-4381-9a35-1adc16dd7989","Lumo","15","8","38.2188","-3.51263","grassland","2023","no","yes","uuid:dd3d5ed8-215c-4381-9a35-1adc16dd7989/rangel_form[27]","no","no","yes","yes","no","no","pg","Cynodon plectostachyus","3","Aristida adscencionis","55","N","200","N","200","visibly-over-grazed-grass","no","no","no","no","no","no","no","yes","no","no","no","yes","no",""
"uuid:dd3d5ed8-215c-4381-9a35-1adc16dd7989","Lumo","15","8","38.2188","-3.51263","grassland","2023","no","yes","uuid:dd3d5ed8-215c-4381-9a35-1adc16dd7989/rangel_form[28]","no","no","yes","yes","no","no","pg","Cynodon plectostachyus","10","N","200","Commelina velutina","49","N","200","visibly-over-grazed-grass","no","no","no","no","no","no","no","yes","no","no","no","yes","no",""
"uuid:dd3d5ed8-215c-4381-9a35-1adc16dd7989","Lumo","15","8","38.2188","-3.51263","grassland","2023","no","yes","uuid:dd3d5ed8-215c-4381-9a35-1adc16dd7989/rangel_form[29]","no","no","yes","yes","no","no","pg","Cenchrus ciliaris","13","N","200","Commelina velutina","62","Grewia tenax","25","visibly-over-grazed-grass","no","no","no","no","no","no","no","yes","no","no","no","yes","no",""
"uuid:dd3d5ed8-215c-4381-9a35-1adc16dd7989","Lumo","15","8","38.2188","-3.51263","grassland","2023","no","yes","uuid:dd3d5ed8-215c-4381-9a35-1adc16dd7989/rangel_form[30]","no","no","yes","yes","no","no","pg","Cynodon plectostachyus","70","N","200","Commelina velutina","52","Grewia tenax","80","visibly-over-grazed-grass","no","no","no","no","no","no","no","yes","no","no","no","yes","no",""
"uuid:f4aace84-f9bf-4a12-b09a-33d8138d4af6","Lumo","15","9","38.218","-3.51182","grassland","2023","no","no","uuid:f4aace84-f9bf-4a12-b09a-33d8138d4af6/rangel_form[1]","no","no","yes","yes","no","no","pg","Digitaria macroblephara","14","Tetrapogon spatheous","12","Justicia exigua","3","Ecbolium hamatum","38","visibly-over-grazed-grass","no","no","no","no","no","no","no","yes","no","no","no","yes","no",""
"uuid:f4aace84-f9bf-4a12-b09a-33d8138d4af6","Lumo","15","9","38.218","-3.51182","grassland","2023","no","no","uuid:f4aace84-f9bf-4a12-b09a-33d8138d4af6/rangel_form[2]","yes","no","yes","no","no","no","pg","Cenchrus ciliaris","23","Tephrosia pumila","15","N","200","Asparagus racemosa","51","visibly-over-grazed-grass","no","no","no","no","no","no","no","yes","no","no","no","yes","no",""
"uuid:f4aace84-f9bf-4a12-b09a-33d8138d4af6","Lumo","15","9","38.218","-3.51182","grassland","2023","no","no","uuid:f4aace84-f9bf-4a12-b09a-33d8138d4af6/rangel_form[3]","yes","no","yes","no","no","no","pg","Tetrapogon roxburghiana","29","Tetrapogon spatheous","10","N","200","Asparagus racemosa","40","visibly-over-grazed-grass","no","no","no","no","no","no","no","yes","no","no","no","yes","no",""
"uuid:f4aace84-f9bf-4a12-b09a-33d8138d4af6","Lumo","15","9","38.218","-3.51182","grassland","2023","no","no","uuid:f4aace84-f9bf-4a12-b09a-33d8138d4af6/rangel_form[4]","yes","no","yes","no","no","no","f","Cenchrus ciliaris","34","Aristida adscencionis","36","Senna mimosoides","2","Asparagus racemosa","32","visibly-over-grazed-grass","no","no","no","no","no","no","no","yes","no","no","no","yes","no",""
"uuid:f4aace84-f9bf-4a12-b09a-33d8138d4af6","Lumo","15","9","38.218","-3.51182","grassland","2023","no","no","uuid:f4aace84-f9bf-4a12-b09a-33d8138d4af6/rangel_form[5]","no","no","yes","yes","no","no","pg","Eustachys paspaloides","13","N","200","Senna mimosoides","9","N","200","visibly-over-grazed-grass","no","no","no","no","no","no","no","yes","no","no","no","yes","no",""
"uuid:f4aace84-f9bf-4a12-b09a-33d8138d4af6","Lumo","15","9","38.218","-3.51182","grassland","2023","no","no","uuid:f4aace84-f9bf-4a12-b09a-33d8138d4af6/rangel_form[6]","yes","no","yes","no","no","no","pg","Cenchrus ciliaris","25","Aristida adscencionis","33","Senna mimosoides","29","Jatropha spp","68","visibly-over-grazed-grass","no","no","no","no","no","no","no","yes","no","no","no","yes","no",""
"uuid:f4aace84-f9bf-4a12-b09a-33d8138d4af6","Lumo","15","9","38.218","-3.51182","grassland","2023","no","no","uuid:f4aace84-f9bf-4a12-b09a-33d8138d4af6/rangel_form[7]","yes","no","yes","no","no","no","pg","Sporobolus fimbriatus","38","N","200","Tephrosia pumila","23","Asparagus racemosa","48","visibly-over-grazed-grass","no","no","no","no","no","no","no","yes","no","no","no","yes","no",""
"uuid:f4aace84-f9bf-4a12-b09a-33d8138d4af6","Lumo","15","9","38.218","-3.51182","grassland","2023","no","no","uuid:f4aace84-f9bf-4a12-b09a-33d8138d4af6/rangel_form[8]","yes","no","yes","no","no","no","pg","Tetrapogon roxburghiana","10","Brachiaria deflexa","34","Tephrosia pumila","19","Asparagus racemosa","25","visibly-over-grazed-grass","no","no","no","no","no","no","no","yes","no","no","no","yes","no",""
"uuid:f4aace84-f9bf-4a12-b09a-33d8138d4af6","Lumo","15","9","38.218","-3.51182","grassland","2023","no","no","uuid:f4aace84-f9bf-4a12-b09a-33d8138d4af6/rangel_form[9]","yes","no","yes","no","no","no","pg","Eragrostis caespitosa","26","Brachiaria deflexa","34","N","200","Asparagus racemosa","69","visibly-over-grazed-grass","no","no","no","no","no","no","no","yes","no","no","no","yes","no",""
"uuid:f4aace84-f9bf-4a12-b09a-33d8138d4af6","Lumo","15","9","38.218","-3.51182","grassland","2023","no","no","uuid:f4aace84-f9bf-4a12-b09a-33d8138d4af6/rangel_form[10]","no","no","yes","yes","no","no","pg","Cenchrus ciliaris","15","Tetrapogon spatheous","9","Commelina velutina","35","Asparagus racemosa","95","visibly-over-grazed-grass","no","no","no","no","no","no","no","yes","no","no","no","yes","no",""
"uuid:f4aace84-f9bf-4a12-b09a-33d8138d4af6","Lumo","15","9","38.218","-3.51182","grassland","2023","no","no","uuid:f4aace84-f9bf-4a12-b09a-33d8138d4af6/rangel_form[11]","no","no","yes","yes","no","no","pg","Eragrostis caespitosa","22","Dactyloctianium aegyptium","38","Commelina velutina","25","Asparagus racemosa","31","visibly-over-grazed-grass","no","no","no","no","no","no","no","yes","no","no","no","yes","no",""
"uuid:f4aace84-f9bf-4a12-b09a-33d8138d4af6","Lumo","15","9","38.218","-3.51182","grassland","2023","no","no","uuid:f4aace84-f9bf-4a12-b09a-33d8138d4af6/rangel_form[12]","yes","no","yes","no","no","no","pg","Cenchrus ciliaris","13","Dactyloctianium aegyptium","6","Senna mimosoides","15","N","200","visibly-over-grazed-grass","no","no","no","no","no","no","no","yes","no","no","no","yes","no",""
"uuid:f4aace84-f9bf-4a12-b09a-33d8138d4af6","Lumo","15","9","38.218","-3.51182","grassland","2023","no","no","uuid:f4aace84-f9bf-4a12-b09a-33d8138d4af6/rangel_form[13]","no","no","yes","yes","no","no","pg","Tetrapogon roxburghiana","10","Brachiaria deflexa","8","Senna mimosoides","5","Lannea triphylla","81","visibly-over-grazed-grass","no","no","no","no","no","no","no","yes","no","no","no","yes","no",""
"uuid:f4aace84-f9bf-4a12-b09a-33d8138d4af6","Lumo","15","9","38.218","-3.51182","grassland","2023","no","no","uuid:f4aace84-f9bf-4a12-b09a-33d8138d4af6/rangel_form[14]","no","no","yes","yes","no","no","pg","Cenchrus ciliaris","2","Aristida adscencionis","12","N","200","Asparagus racemosa","57","visibly-over-grazed-grass","no","no","no","no","no","no","no","yes","no","no","no","yes","no",""
"uuid:f4aace84-f9bf-4a12-b09a-33d8138d4af6","Lumo","15","9","38.218","-3.51182","grassland","2023","no","no","uuid:f4aace84-f9bf-4a12-b09a-33d8138d4af6/rangel_form[15]","yes","no","yes","no","no","no","pg","Sporobolus fimbriatus","20","Brachiaria deflexa","30","Commelina velutina","24","Dyschoriste depressa","37","visibly-over-grazed-grass","no","no","no","no","no","no","no","yes","no","no","no","yes","no",""
"uuid:f4aace84-f9bf-4a12-b09a-33d8138d4af6","Lumo","15","9","38.218","-3.51182","grassland","2023","no","no","uuid:f4aace84-f9bf-4a12-b09a-33d8138d4af6/rangel_form[16]","no","no","yes","yes","no","no","pg","Tetrapogon roxburghiana","0","Brachiaria deflexa","10","N","200","Asparagus racemosa","35","visibly-over-grazed-grass","no","no","no","no","no","no","no","yes","no","no","no","yes","no",""
"uuid:f4aace84-f9bf-4a12-b09a-33d8138d4af6","Lumo","15","9","38.218","-3.51182","grassland","2023","no","no","uuid:f4aace84-f9bf-4a12-b09a-33d8138d4af6/rangel_form[17]","no","yes","yes","yes","no","no","pg","Sporobolus fimbriatus","4","Eragrostis cilianensis","25","Commelina Africana","80","Grewia tenax","10","visibly-over-grazed-grass","no","no","no","no","no","no","no","yes","no","no","no","yes","no",""
"uuid:f4aace84-f9bf-4a12-b09a-33d8138d4af6","Lumo","15","9","38.218","-3.51182","grassland","2023","no","no","uuid:f4aace84-f9bf-4a12-b09a-33d8138d4af6/rangel_form[18]","no","no","yes","yes","no","no","pg","Tetrapogon roxburghiana","15","Eragrostis cilianensis","15","N","200","Asparagus racemosa","43","visibly-over-grazed-grass","no","no","no","no","no","no","no","yes","no","no","no","yes","no",""
"uuid:f4aace84-f9bf-4a12-b09a-33d8138d4af6","Lumo","15","9","38.218","-3.51182","grassland","2023","no","no","uuid:f4aace84-f9bf-4a12-b09a-33d8138d4af6/rangel_form[19]","yes","no","yes","no","no","no","pg","Sporobolus fimbriatus","23","Eragrostis cilianensis","4","N","200","Asparagus racemosa","39","visibly-over-grazed-grass","no","no","no","no","no","no","no","yes","no","no","no","yes","no",""
"uuid:f4aace84-f9bf-4a12-b09a-33d8138d4af6","Lumo","15","9","38.218","-3.51182","grassland","2023","no","no","uuid:f4aace84-f9bf-4a12-b09a-33d8138d4af6/rangel_form[20]","yes","no","yes","no","no","no","pg","Sporobolus fimbriatus","20","Aristida adscencionis","12","N","200","Asparagus racemosa","44","visibly-over-grazed-grass","no","no","no","no","no","no","no","yes","no","no","no","yes","no",""
"uuid:f4aace84-f9bf-4a12-b09a-33d8138d4af6","Lumo","15","9","38.218","-3.51182","grassland","2023","no","no","uuid:f4aace84-f9bf-4a12-b09a-33d8138d4af6/rangel_form[21]","no","no","yes","yes","no","no","pg","Sporobolus fimbriatus","0","N","200","Commelina velutina","68","Asparagus racemosa","83","visibly-over-grazed-grass","no","no","no","no","no","no","no","yes","no","no","no","yes","no",""
"uuid:f4aace84-f9bf-4a12-b09a-33d8138d4af6","Lumo","15","9","38.218","-3.51182","grassland","2023","no","no","uuid:f4aace84-f9bf-4a12-b09a-33d8138d4af6/rangel_form[22]","yes","no","yes","no","no","no","pg","Cenchrus ciliaris","25","Aristida adscencionis","54","Senna mimosoides","82","Asparagus racemosa","53","visibly-over-grazed-grass","no","no","no","no","no","no","no","yes","no","no","no","yes","no",""
