"Country","Date","Time","YEAR","Site","Cluster","Plot","Latitude","Longitude","Altitude","Accuracy","Photo","SlopeDn","SlopeUp","MajLform","LformDes","PosTopoSeq","VegCovLT40","PlotFlood","PlotCultMgd","dom_landuse","Trees","Shrubs","Graminoids","Forbs","VegOther","Broadleaf","Needleleaf","Evergreen","Deciduous","WdCovRate1","WdCovRate2","WdCovRate3","WdCovRate4","HerbCovRate1","HerbCovRate2","HerbCovRate3","HerbCovRate4","HerbHeight","HerbAnnual","VegStrataDescr","SameLanduse90","LandOwnership","UseFoodBeverage","UseForage","UseTimberFuelwood","UseOther","LandUseHistory","RockCover1","RockCover2","RockCover3","RockCover4","Erosion1","Erosion2","Erosion3","Erosion4","SWCStructures","SWCDescr","AugDepth1","AugDepth2","AugDepth3","AugDepth4","ShSuPlDe1","ShSuPlDe2","ShSuPlDe3","ShSuPlDe4","TrSuPlDe1","TrSuPlDe2","TrSuPlDe3","TrSuPlDe4","TrHeight1_1","TrHeight2_1","TrHeight3_1","TrHeight4_1","TrDBH1_1","TrDBH2_1","TrDBH3_1","TrDBH4_1","VegStructure","VegStructureOtherDescr","ImpactTreeCutting","ImpactAgric","ImpactGrazing","ImpactFire","ImpactErosion","ImpactAlienVeg"
"Kenya","2024-03-07","09:41:00.000+03:00","2024","Chawia","11","6","-3.43737","38.337","1593","2","1709793694987.jpg","14","12","sloping","medium_gradient_hill","midslope","no","no","yes","annual_agroforestry","yes","yes","yes","yes","yes","yes","no","yes","yes","2","0","2","2","5","5","5","5","03to08","yes","Digitaria velutina, Pennisetum purpureaum, Lantana camara, Crotalaria axillare,Conyza bonarensis, Panicum maximum, Torris spp,Pteridium aquilinum , Manihot utilissima, Dodonaea viscosa, Setaria plicatilis, Erlangea cordifolia, Bidens pilosa, Ageratum conyzoides, Macadamia integrifolia, Tagetes minuta, Saccharum officinalis, Grevillea robusta, Acacia mearnsii, Persea americanum, Brassica oleracea, Maesa lanceolata,Musa sapiendum,Richardia scabra ,Rubus kenyensis, Ocimum gratissimum, Syzygium guineensis,","yes","private","yes","yes","yes","no","Plot cultivated for over 70 years beans, maize,Irish potatoes, bananas.","under5","under5","under5","under5","none","none","none","none","5","veg struc","50","50","50","50","2","0","0","2","2","0","1","3",,,,,,,,,"cropland",,"0","3","0","0","0","3"
"Kenya","2024-03-07","10:12:00.000+03:00","2024","Chawia","11","7","-3.44002","38.3355","1617.3","3","1709795616834.jpg","10","12","sloping","medium_gradient_hill","midslope","no","no","yes","annual_agroforestry","yes","yes","yes","yes","no","yes","no","yes","yes","1","0","1","1","5","5","5","5","03to08","yes","Euphorbia elngeri,Tabanaemontana stapfiana, Zea mays, Pennisetum purpureaum, Panicum trichocladum, Melinis repens, Triumfetta rhomboidea, Bidens pilosa, Digitaria velutina, Grevillea robusta, Acacia mearnsii, Lantana camara, Clutea abyssinica, Vernonia brevicalyx,Maesa lanceolata, Pteridium aquilinum , Ageratum conyzoides, Erlangea cordifolia, Conyza pyropparpa, Acalypha volkensii, Eleusine indica, Caylusea abyssinica, Richardia brasiliensis, Kalanchoe densiflora, Vernonia lasiopus, Setaria plicatilis,","no","private","yes","yes","yes","no","Plot cultivated beans, maize,Irish potatoes, cassava like 10 years.","under5","under5","under5","under5","none","none","none","none","5","veg struc","50","50","50","50","0","0","0","0","0","0","0","1",,,,,,,,,"cropland",,"0","3","0","0","1","2"
"Kenya","2024-03-07","08:38:00.000+03:00","2024","Chawia","11","9","-3.43817","38.3358","1594.1","3","1709789955481.jpg","7","7","sloping","medium_gradient_hill","midslope","no","no","yes","annual_agroforestry","yes","no","yes","yes","yes","yes","no","yes","yes","1","0","1","1","5","5","5","5","03to30","yes","Psidium guajava, Zea mays, Tagetes minuta, Triumfetta rhomboidea, Grevillea robusta,Digitaria velutina, Erlangea cordifolia, Richardia brasiliensis,Melinis repens, Pteridium aquilinum ,saccharum officinalis,Desmodium intortum, Bidens pilosa,Conyza bonarensis, Mariscus macropus,Commelina benghalensis, Manihot utilissima,Cassia mimosoides,Lablab purpurea,","yes","private","yes","yes","no","no","Plot cultivated for over 80 years maize, beans,cassava, sweet potatoes","under5","under5","under5","under5","none","none","none","none","5","veg struc","50","50","50","50","0","0","0","0","1","0","0","0",,,,,,,,,"cropland",,"0","3","0","0","1","2"
"Kenya","2024-03-08","14:54:00.000+03:00","2024","Chawia","12","1","-3.40136","38.3311","1888.82","5","1709898886580.jpg","14","14","sloping","medium_gradient_hill","midslope","no","no","no","protected_area","yes","yes","yes","yes","no","yes","no","yes","yes","5","5","5","5","2","2","2","2","03to08","yes","Albizia gummifera, Cyperus spp,Vangueria madagascariensis,Psychotria pseudoplatyphylla, Oplismenus burmanii, Phoenix reclinata Tabanaemontana stapfiana, Cyphostemma adenocaule,Justicia declipteroides,Pteridium aquilinum , Maesa lanceolata,","yes","government","no","no","no","yes","Conservation area since colonial times.","under5","under5","under5","under5","none","none","none","none","0","none","50","50","50","50","5","6","0","2","7","8","12","8",,,,,,,,,"forest",,"0","0","0","0","0","0"
"Kenya","2024-03-08","13:56:00.000+03:00","2024","Chawia","12","10","-3.40426","38.3306","1901.7","5","1709895427963.jpg","19","19","steep","high_gradient_hill","midslope","no","no","yes","woodlot","yes","yes","yes","yes","no","yes","yes","yes","yes","3","3","3","2","5","5","5","5","003to03","no","Pinus patula,Cupressus lusitanica, Asystacia laticapsula,Trichilea emetics,Maesa lanceolata, Ekebergia capensis, Lagenaria spherical,Maesopsis spp,Vangueria Madagascar I end is,Chassalia spp,Rytiginia eickii,Lobelia gibberroa, Panicum trichocladum, Pteridium aquilinum , Pteris viridis, Mariscus macropus","yes","government","no","no","no","yes","Conservation area since colonial times.","under5","under5","under5","under5","none","none","none","none","0","none","50","50","50","50","0","0","0","0","3","1","5","0",,,,,,,,,"woodland",,"0","2","0","0","0","3"
"Kenya","2024-03-08","10:57:00.000+03:00","2024","Chawia","12","12","-3.40874","38.3356","1709.7","5","1709884696660.jpg","17","17","sloping","medium_gradient_hill","midslope","no","no","yes","annual_crop","yes","no","yes","yes","no","yes","no","yes","no","0","0","0","0","5","5","5","5","03to30","yes","Pennisetum purpureaum, Erlangea cordifolia, Bidens pilosa, Crotalaria incana, Acalypha volkensii, Phyllanthus rotundifolia, cassia hilderbrandtii ,Conyza bonarensis, Daccharum officinalis, Commelina benghalensis, perdes americanum, Leucas deflexa Cyperus rotundus, Rumex acetosela ,Cucurbita maxima,Brassica oleracea ,Desmodium intortum, Asystacia laticapsula,Cyathula polycephara, Eragrostis tenuifolia, Setaria plicatilis,","yes","communal","yes","yes","no","no","Plot cultivated for over 60 years beans, maize,sweet potatoes, Irish potatoes.","under5","under5","under5","under5","none","none","none","none","4","veg struc","50","50","50","50","0","0","0","0","0","0","0","0",,,,,,,,,"cropland",,"0","3","0","0","0","3"
"Kenya","2024-03-08","09:41:00.000+03:00","2024","Chawia","12","15","-3.40998","38.3347","1721.3","4","1709880208312.jpg","13","12","sloping","low_gradient_hill","footslope","no","no","yes","perennial_crop","yes","yes","yes","yes","no","yes","yes","yes","yes","3","3","2","2","4","4","4","4","03to08","no","Cupressus lusitanica,Eriobotrya Japonica, Grevillea robusta, Persea americanum, Vangueria infausta,Commelina forkhalii,Musa sapiendum,Syzygium cumini,Conyza pyropparpa, Pennisetum purpureaum, Setaria plicatilis,Dichondra repens, Drymaria cordata, Maesa lanceolata, Zea mays, Achyranthes aspera, Cyathula polycephara,Saccharin officinalis, Conyza bonarensis, Acalypha volkensii, Richardia scabra, Bidens pilosa, Dyschoriste radicans,Ocimum gratissimum, Phyllanthus odentidenous,Solanum mauritianum, Euphorbia erngeri,Cussonia spicata,","yes","private","yes","yes","yes","no","Plot cultivated for over 50 years, maize,Irish potatoes, beans,bananas.","under5","under5","under5","under5","none","none","none","none","0","none","50","50","50","50","2","4","0","0","8","4","0","2",,,,,,,,,"cropland",,"0","3","0","0","1","3"
"Kenya","2024-03-08","10:39:00.000+03:00","2024","Chawia","12","2","-3.40849","38.3351","1716.3","4","1709883603258.jpg","15","17","sloping","medium_gradient_hill","midslope","no","no","yes","annual_agroforestry","yes","yes","yes","yes","yes","yes","no","yes","yes","0","0","0","0","5","5","5","5","03to08","yes","Pennisetum purpureaum, Conyza bonarensis, Tetradenia vinosum, Erlangea cordifolia, Crotalaria incana, Cassia hilderbrandtii, Digitaria velutina, Zea mays, Ageratum conyzoides Grevillea robusta, Musa sapiendum,Tagetes minuta,Commelina benghalensis, Melinis repens, Datura suaveolens,Maesa lanceolata, Euphorbia pulcherima,","yes","communal","yes","yes","yes","no","Plot cultivated for over 60 years,maize,beans,Irish potatoes, bananas ,sweet potatoes.","under5","under5","under5","under5","none","none","none","none","6","veg struc","50","50","50","50","0","0","0","0","0","0","0","0",,,,,,,,,"cropland",,"0","3","0","0","1","3"
"Kenya","2024-03-08","12:19:00.000+03:00","2024","Chawia","12","3","-3.40814","38.3298","1843.6","5","1709889621282.jpg","32","28","steep","high_gradient_hill","ridge_crest","no","no","yes","woodlot","yes","yes","yes","yes","no","yes","no","yes","yes","3","3","3","3","3","3","3","3","03to08","no","Satureia biflora,Cyperus spp,Acacia mearnsii, Melinis minutiflora,Helichrysum odorensis,Pteridium aquilinum , Ensete ventricosa,Conyza bonarensis, Eucalyptus saligna,Phyllanthus rotundifolia, Syzygium guineensis, Acalypha volkensii, Richardia scabra, Ekebergia capensis,Lobelia ,Pentas parvifolia, Maesa lanceolata,","yes","government","no","no","no","yes","Conservation area since colonial times.","under5","under5","over40","under5","rill","none","rill","rill","0","none","50","50","50","50","0","2","0","0","0","2","0","2",,,,,,,,,"woodland",,"0","2","0","2","1","3"
"Kenya","2024-03-08","14:24:00.000+03:00","2024","Chawia","12","4","-3.40254","38.3305","1877.7","5","1709897082857.jpg","12","12","sloping","medium_gradient_hill","midslope","no","no","no","protected_area","yes","yes","yes","yes","no","yes","no","yes","yes","5","2","4","5","5","5","5","5","003to03","yes","Macaranga capensis, Rytiginia eickii,Vangueria Madagascar I end is,Xymalos monospora, Vangueria tomentosa,Albizia gummifera, Panicum trichocladum, Asystacia laticapsula Achyranthes schinzii ,Maesopsis spp,Psychotria pseudoplatyphylla, Richardia scabra, Ekebergia capensis, Oplismenus burmanii, Rubus roseous,","yes","government","no","no","no","yes","Conservation area since colonial times.","under5","under5","under5","under5","none","none","none","none","0","none","50","50","50","50","2","0","5","5","5","0","7","8",,,,,,,,,"forest",,"0","2","0","0","0","3"
"Kenya","2024-03-08","13:27:00.000+03:00","2024","Chawia","12","5","-3.40495","38.3291","1983.1","5","1709893706129.jpg","25","27","steep","high_gradient_hill","ridge_crest","no","no","yes","woodlot","yes","yes","yes","yes","yes","yes","yes","yes","yes","3","3","3","2","5","5","5","5","03to08","no","Ensete ventricosa, Lobelia gibberroa, Clutea abyssinica, Eucalyptus saligna, Ipomea wightii,Syzygium guineensis, Phoenix reclinata, Commelina Africana, podocarpus glacilior,Commelina errecta, Ficus sycomorus,Cussonia pinata,Drymaria cordata, Xymalos monospora, Panicum trichocladum, Ekebergia capensis, Maesa lanceolata, Clutea abyssinica, Conyza bonarensis, Acacia mearnsii, Zehneria scabra,Bidens ternatea,Sperrmania africana, Acalypha volkensii, Psychotria pseudoplatyphylla","yes","government","no","no","no","yes","Conservation area since colonial times.","under5","under5","under5","under5","none","none","none","none","0","none","50","50","50","50","0","0","0","0","3","1","5","0",,,,,,,,,"woodland",,"0","3","0","1","0","3"
"Kenya","2024-03-08","10:12:00.000+03:00","2024","Chawia","12","8","-3.40898","38.3342","1717.3","4","1709882007552.jpg","9","10","sloping","medium_gradient_hill","footslope","no","no","yes","annual_agroforestry","yes","yes","yes","yes","no","yes","no","yes","yes","1","0","0","2","5","5","5","5","03to08","yes","Eleusine indica, Digitaria abyssinica, Melinis repens, Digitaria ciliaris, Conyza bonarensis, Cyperus rotundus, Erlangea cordifolia, Ageratum conyzoides, Commelina benghalensis, Sonchus asper,Emilia discifolia, Eragrostis cilianensis, Richardia brasiliensis, Bidens pilosa, Commelina errecta,Phyllanthus ododenaceous,Zea mays,Datura suaveolens,Pennisetum purpureaum, Pteris viridis,Hydrocotile Spp,Panicum trichocladum, Maesa lanceolata, Cyathula polycephara,Plecthranthus sylvestiris,","yes","private","yes","yes","yes","no","Plot cultivated for over 50 years, maize,beans,sweet potatoes, tomatoes, bananas.","under5","under5","under5","under5","none","none","none","none","2","veg struc","50","50","50","50","0","0","0","3","1","0","0","0",,,,,,,,,"cropland",,"0","3","0","0","1","2"
"Kenya","2024-03-08","12:51:00.000+03:00","2024","Chawia","12","9","-3.40713","38.3293","1917","5","1709891545314.jpg","7","7","steep","ridges","ridge_crest","no","no","yes","protected_area","yes","yes","yes","yes","no","yes","no","yes","yes","3","3","3","3","1","1","1","1","03to08","yes","Eucalyptus saligna,Rapanea melanoploes, acacia mearnsii, Cyperus spp,Ensete ventricosa,Ekebergia capensis, Pteridium aquilinum , Bridellia macrophylla,Conyza bonarensis, Tabanaemontana stapfiana, Phoenix reclinata, Clausena anisata,Vitex kenyensis, Milletia oblata,","yes","government","no","no","no","yes","Conservation area since colonial times.","under5","5-40","5-40","5-40","none","none","none","none","0","none","50","42","50","50","0","0","0","0","9","7","4","3",,,,,,,,,"woodland",,"1","3","0","0","0","3"
"Kenya","2024-03-19","09:48:00.000+03:00","2024","Chawia","13","10","-3.47838","38.3607","1331.7","5","1710830951376.jpg","28","28","steep","high_gradient_hill","midslope","no","no","no","fallow","yes","yes","yes","yes","no","yes","no","yes","yes","3","2","3","3","5","5","5","5","03to08","yes","Lantana camara, microglossa spp,Indigofera schimperi, Psiadia punctulata, Triumfetta rhomboidea, Hypoestes forscalei,Pittosporum viridifolia,Brachiaria eminii, Panicum trichocladum, Digitaria velutina, Melinis repens, Vernonia brevicalyx, Ageratum conyzoides, Erlangea cordifolia Sporobolus pyramidalis, Panicum maximum, Acalypha volkensii, Conyza bonarensis, Vernonia brachycalyx,Ocimum gratissimum, Carex spp,Acacia mearnsii,Clutea abyssinica, Acacia mellifera,","yes","private","no","yes","yes","no","Fallow 4 years, before it was cultivated beans, maize,cassava, sweet potatoes.","under5","under5","under5","under5","none","none","none","none","4","struc","50","50","20","50","5","2","0","0","5","0","0","0",,,,,,,,,"bushland",,"0","0","0","0","0","2"
"Kenya","2024-03-19","13:52:00.000+03:00","2024","Chawia","13","11","-3.47713","38.3556","1308.1","5","1710845596465.jpg","12","12","sloping","medium_gradient_hill","midslope","no","no","yes","annual_agroforestry","yes","yes","yes","yes","no","yes","no","yes","yes","0","0","0","0","1","1","1","1","003to03","yes","Pennisetum purpureaum, Erythrina abyssinica, Ageratum conyzoides, Eucalyptus saligna, Manihot utilissima, Bidens pilosa, Ipomea obscura, Panicum trichocladum, Grevillea robusta Phaseolus vulgaris, Psidium guajava, Passiflora edulis, Digitaria velutina, catharathus roseous,","yes","private","yes","yes","no","no","Plot cultivated for over 45 years, coffee, maize,beans,pineapples","under5","under5","under5","under5","none","none","none","none","2","veg struc","50","50","50","50","0","0","0","0","0","0","0","0",,,,,,,,,"cropland",,"1","3","0","0","1","1"
"Kenya","2024-03-19","14:31:00.000+03:00","2024","Chawia","13","13","-3.47493","38.3562","1244.5","3","1710847953332.jpg","15","13","sloping","medium_gradient_hill","midslope","no","no","yes","annual_crop","yes","yes","yes","yes","no","yes","no","yes","yes","1","1","2","1","2","2","2","2","003to03","yes","Manihot utilissima, celtis africana, Bidens pilosa waltheria indica,Lantana camara ,Milletia oblata,Sida acuta,Setaria plicatilis,Albizia gummifera, Panicum purpureaum, Lantana camara, Uvaria scheffleri,Emilia discifolia, Richardia brasiliensis, Allophylus abyssinica, Dodonaea viscosa, Tephrosia villosa, Triumfetta rhomboidea,","no","private","yes","yes","yes","no","Plot cultivated for 10 years maize, beans,cassava, sweet potatoes","under5","under5","under5","under5","rill","rill","rill","rill","3","struc veg","50","50","50","50","0","0","0","0","0","0","0","0",,,,,,,,,"cropland",,"0","3","0","0","1","0"
"Kenya","2024-03-19","14:52:00.000+03:00","2024","Chawia","13","14","-3.47484","38.3557","1258.52","5","1710849209071.jpg","20","22","steep","high_gradient_hill","footslope","no","no","yes","perennial_crop","yes","no","yes","yes","no","yes","no","yes","yes","2","2","3","4","4","4","4","4","03to08","yes","Setaria plicatilis, Musa paradisiaca,Grevillea robusta, Digitaria velutina, Carica papaya,Croton megalocarpus, briddelia micranthus, Acalypha paniculata, Persea americanum, Psidium guajava, Ageratum conyzoides, Sporobolus filipes, Sida acuta,Cucurbita maxima,Euphorbia crotonoides, Commelina errecta, Cyperus rotundus, Hibiscus Rosa sinensis, Triumfetta rhomboidea, Stachytarpheta jsmaicascensis,Achyranthes aspera, Oxalis latifolia,Maranta arundinacea,","no","private","yes","yes","no","no","Plot cultivated for over 10 years, maize, beans,bananas cocoa yam.","under5","under5","under5","under5","none","none","none","none","0","none","50","50","50","50","0","0","0","0","1","0","1","1",,,,,,,,,"cropland",,"0","3","0","0","1","2"
"Kenya","2024-03-19","09:07:00.000+03:00","2024","Chawia","13","2","-3.47807","38.3599","1345.8","4","1710828470885.jpg","8","3","sloping","medium_gradient_hill","midslope","no","no","yes","annual_agroforestry","yes","no","yes","yes","yes","yes","no","yes","yes","1","1","0","2","4","4","5","3","03to08","yes","Briddelia micranthus, Commelina benghalensis, Rottboelia exceltata,Psidium guajava, Bidens pilosa, Ageratum conyzoides, cynodon dactylon, Musa paradisiaca,Erlangea cordifolia, Gnapharium alba,Dichrocephara  integrifolia, Cyperus rotundus, Digitaria velutina, Sonchus oleracea, Launea cornuta, Grevillea robusta, Syzygium cumini,Richardia brasiliensis, oxalis latifolia,Sporobolus pyramidalis, Senna mimosoides, Brachiaria brizantha,Nicandra physaloides, Lantana camara, Themeda triandra, Pentas parvifolia, Galinsoga parvifolia, Triumfetta rhomboidea, Sida rhombifolia,Amaranthus caudatus","yes","private","yes","yes","no","no","Plot cultivated for over 80 years, maize,beans,cassava, sweet potatoes.","under5","under5","under5","under5","none","none","none","none","2","struc","50","32","50","50","0","0","0","0","1","0","0","1",,,,,,,,,"cropland",,"0","3","0","0","0","1"
"Kenya","2024-03-19","08:28:00.000+03:00","2024","Chawia","13","3","-3.47761","38.3576","1318.8","4","1710826175013.jpg","20","19","steep","high_gradient_hill","midslope","no","no","yes","annual_crop","yes","yes","yes","yes","yes","yes","no","yes","yes","3","2","0","2","2","4","3","4","03to08","yes","Dodonaea viscosa,Psidium guajava Triumfetta rhomboidea, Melinis repens, Digitaria abyssinica, Bidens pilosa, Lantana camara, Ageratum conyzoides, Searsia ruspaolii, Erlangea cordifolia, Commiphora eminii, Zea mays, Vangueria infausta,Pennisetum purpureaum, Euphorbia crotonoides, Manihot utilissima,Waltheria indica,Musa paradisiaca,Stylosanthes fruticosa, Asystacia laticapsula,Sporobolus pyramidalis, Leucas calostachyus, Panicum maximum, Pteris viridis Senna hilderbrandtii, Desmodium intortum, Psychotria kirkii,Stachytarpheta jamaicensis,","no","private","yes","yes","no","no","Plot cultivated for over 30 years, maize, cassava, sweet potatoes, beans","under5","under5","under5","under5","none","none","none","none","2","veg struc","50","50","50","50","2","4","0","0","0","0","0","0",,,,,,,,,"cropland",,"1","3","0","0","1","1"
